Date,Open,High,Low,Close,Adj Close,Volume
9/4/2012,225.183243,229.774139,221.556442,229.315048,218.276672,8027829
9/5/2012,227.295059,237.624557,227.249146,236.752304,225.355911,6683408
9/6/2012,236.06366,236.844116,225.963699,231.472778,220.330536,15359624
9/7/2012,234.043671,235.88002,233.125488,235.053665,223.739044,5985382
9/8/2012,null,null,null,null,null,null
9/10/2012,233.355026,240.333191,233.355026,239.69046,228.152649,4339489
9/11/2012,237.808197,240.838181,234.824112,240.195465,228.633316,3882246
9/12/2012,238.864105,240.838181,236.935928,239.415009,227.890457,6009396
9/13/2012,238.175476,238.726379,230.416855,232.804123,221.597809,6566229
9/14/2012,237.349106,238.588654,232.850037,234.22731,222.952454,7450552
9/17/2012,238.910019,246.071808,235.834106,243.087723,231.386398,9278620
9/18/2012,244.235443,248.82634,243.822266,246.255447,234.401611,9231904
9/20/2012,244.235443,250.341339,243.455002,246.301346,234.445313,7059745
9/21/2012,248.82634,257.503113,248.596786,256.401306,244.059082,11349638
9/24/2012,257.089935,259.844482,250.662689,256.171753,243.840576,9981158
9/25/2012,256.539032,257.089935,251.259506,253.049973,240.86908,4399697
9/26/2012,251.580872,253.004044,240.562729,243.500916,231.779663,8846372
9/27/2012,244.602722,247.724518,238.726379,240.01181,228.458527,5854615
9/28/2012,243.179535,245.153625,240.746368,243.730453,231.998184,5675265
10/1/2012,243.455002,245.704529,241.113647,243.363174,231.64856,2697945
10/3/2012,244.694534,247.449066,242.720459,243.592712,231.867035,3384607
10/4/2012,245.612717,250.984055,245.612717,247.678619,235.756287,3825128
10/5/2012,249.101791,249.514969,198.142899,244.005905,232.260376,3156669
10/8/2012,245.199539,253.96814,244.235443,248.32135,236.368073,6652779
10/9/2012,250.249512,250.433151,242.628632,243.592712,231.867035,4520804
10/10/2012,242.858185,244.694534,239.828186,240.608627,229.026611,3107684
10/11/2012,241.480911,247.403168,240.562729,245.429062,233.615005,2971118
10/12/2012,245.153625,246.989975,237.073654,239.047745,227.540863,3878101
10/15/2012,239.231369,242.858185,235.512756,242.444992,230.774582,4747332
10/16/2012,238.818192,247.632706,238.818192,245.750427,233.920898,5429221
10/17/2012,247.219528,249.744522,244.327271,248.413147,236.455444,5456382
10/18/2012,246.34726,247.724518,241.664551,244.143616,232.391449,5509613
10/19/2012,241.480911,246.025894,239.828186,245.245453,233.440231,4389579
10/22/2012,244.235443,250.1577,243.133636,249.652695,237.63533,3415769
10/23/2012,249.698608,252.223602,247.954071,249.009979,237.02356,2562157
10/25/2012,249.285431,251.259506,246.530899,247.586792,235.6689,3617411
10/29/2012,244.83226,248.82634,244.327271,247.724518,235.799973,3327065
10/30/2012,248.596786,252.039963,246.806351,248.091797,236.149582,2120419
10/31/2012,247.908157,250.892242,245.153625,247.586792,235.6689,2134229
11/1/2012,248.6427,258.834473,247.173615,258.145844,245.719666,4375164
11/2/2012,259.890381,260.762665,252.039963,252.45314,240.300964,3127245
11/5/2012,252.958145,254.794495,248.872253,251.12178,239.033707,1476882
11/6/2012,251.029968,254.014053,248.459061,251.351334,239.252197,2094359
11/7/2012,248.82634,257.962219,247.31134,248.918167,236.936142,13330959
11/8/2012,246.071808,255.161774,245.796356,254.381302,242.136322,7570159
11/9/2012,253.325409,256.630859,252.45314,253.233582,241.043839,2577869
11/11/2012,null,null,null,null,null,null
11/12/2012,251.213608,259.844482,250.387238,257.089935,244.714584,3758234
11/15/2012,261.91037,271.826721,261.864471,266.54718,253.716537,11528105
11/16/2012,268.245819,279.080322,268.245819,276.738953,263.417786,12917101
11/19/2012,278.850769,285.553467,278.713043,284.176208,270.49704,9155775
11/20/2012,285.553467,286.930725,280.503479,283.717102,270.060028,8271374
11/21/2012,283.717102,284.818939,278.667145,282.248016,268.661621,5170342
11/22/2012,282.156219,286.058472,280.182129,282.615295,269.0112,5730642
11/23/2012,284.589386,286.471649,278.575317,280.457581,266.957397,3969050
11/26/2012,282.753021,286.012573,281.605316,284.864838,271.152496,4206611
11/27/2012,286.930725,304.422028,285.094391,299.968872,285.52951,12739325
11/29/2012,299.326141,305.156586,298.867065,303.320221,288.719482,10759653
11/30/2012,306.35022,312.823364,298.224335,309.426117,294.531525,10834756
12/3/2012,309.885193,312.180634,303.320221,304.054779,289.418701,4266220
12/4/2012,302.998871,306.396118,300.841156,305.248413,290.554871,4939792
12/5/2012,302.998871,306.028839,299.877045,303.366119,288.763245,4308718
12/6/2012,307.038849,307.038849,294.872986,298.132507,283.781494,5669649
12/7/2012,298.316162,302.998871,294.046631,296.06662,281.815063,5077875
12/10/2012,298.867065,299.326141,289.7771,291.888885,277.83844,3609478
12/11/2012,292.07254,294.73526,286.471649,288.491638,274.604736,5971557
12/12/2012,291.521637,291.521637,282.523499,286.379822,272.594543,6760264
12/13/2012,286.012573,293.817078,284.956665,291.797089,277.751038,6858142
12/14/2012,292.026642,293.128448,283.212128,286.884827,273.075256,3957717
12/17/2012,283.717102,285.645294,275.040344,275.958496,262.674866,7791657
12/18/2012,275.545319,288.583466,275.453522,287.757111,273.905548,7241370
12/19/2012,287.665283,292.761169,287.665283,290.190277,276.221588,5114083
12/20/2012,287.481659,292.347992,284.038483,290.970734,276.964478,3322126
12/21/2012,288.353912,289.08847,280.870758,282.202118,268.617981,3717126
12/24/2012,281.605316,285.966644,278.575317,283.349854,269.710449,2140727
12/26/2012,283.717102,292.761169,283.44165,291.42981,277.40152,3455301
12/27/2012,292.026642,295.240265,290.144379,292.577545,278.493958,3758862
12/28/2012,290.833008,297.030701,288.216187,292.944824,278.843567,4816388
12/31/2012,292.898895,294.643433,289.822998,291.154358,277.139252,1866038
1/1/2013,292.485718,296.571625,291.521637,295.745239,281.509186,1872833
1/2/2013,295.928894,299.601593,293.817078,294.781158,280.591461,3060220
1/3/2013,296.571625,301.988861,293.174347,301.162506,286.665649,4005308
1/4/2013,300.38205,302.815216,299.096619,300.244324,285.791656,3575377
1/7/2013,302.67749,304.054779,298.683411,300.060699,285.616852,3610820
1/8/2013,300.060699,305.523865,298.132507,303.274323,288.675812,3516021
1/9/2013,304.789307,308.96701,304.192505,306.442017,291.69104,5578613
1/10/2013,306.258392,306.625671,300.106598,303.044769,288.457306,2756423
1/11/2013,302.815216,303.962952,297.39798,298.591614,284.218475,3024529
1/14/2013,299.785248,302.998871,296.847076,301.805237,287.277466,3562752
1/15/2013,301.621582,321.91333,299.601593,316.95517,301.69812,9958437
1/16/2013,316.771545,320.076965,312.915192,314.843353,299.687927,4460444
1/17/2013,313.190643,327.789673,310.619751,324.57605,308.952118,8092753
1/18/2013,323.106964,324.484222,317.001068,320.306519,304.888123,5831717
1/21/2013,318.837433,329.626038,316.587891,326.458313,310.743805,5605660
1/22/2013,325.631958,325.861511,320.444244,322.877411,307.335266,5606871
1/23/2013,322.280609,338.394623,321.59198,337.292816,321.056763,9278819
1/24/2013,338.761902,339.358734,330.176941,332.288757,316.293549,5280166
1/25/2013,330.54422,340.276917,327.973328,331.003296,315.070038,5156691
1/28/2013,328.524231,333.115112,326.412415,328.111053,312.317017,3128797
1/29/2013,328.111053,333.84964,319.801514,320.903351,305.456207,4878280
1/30/2013,323.841522,324.071045,314.522003,316.404266,301.173706,3756194
1/31/2013,315.072906,319.021088,309.793396,311.813385,296.803833,4656159
2/1/2013,308.921112,318.424255,299.968872,302.447968,287.889221,17397006
2/4/2013,304.835205,307.314301,300.978882,303.962952,289.331329,4395456
2/5/2013,302.585693,305.937042,296.433899,298.178436,283.825226,6855337
2/6/2013,300.657501,303.779327,297.902985,299.877075,285.442078,4180165
2/7/2013,299.877045,300.152496,290.282104,293.908905,279.761261,3597027
2/8/2013,293.633453,298.591614,291.292084,295.469788,281.246979,4022049
2/11/2013,293.908905,294.73526,288.904816,290.328003,276.352661,2479122
2/12/2013,288.353912,297.030701,288.353912,295.928894,281.68396,2699788
2/13/2013,297.030701,303.320221,296.479797,299.280243,284.873993,3318277
2/14/2013,299.69342,299.785248,284.818939,286.196198,272.4198,4783425
2/15/2013,286.196198,292.210266,281.559387,290.74118,276.745941,3348731
2/18/2013,290.144379,291.521637,286.471649,288.032562,274.167755,2738668
2/19/2013,289.180267,289.226196,279.677124,282.385742,268.792725,4964027
2/20/2013,285.828918,285.920746,278.253967,279.126221,265.690063,7907464
2/21/2013,278.116241,282.615295,267.648987,271.964447,258.873077,8681002
2/22/2013,272.974426,285.828918,271.918518,284.313934,270.628113,6980123
2/25/2013,282.339844,286.288025,280.503479,281.880768,268.312073,3943870
2/26/2013,286.379822,308.140656,277.84079,286.288025,272.507172,11719156
2/27/2013,291.062531,298.316162,289.547546,295.423889,281.203247,10455375
2/28/2013,299.69342,300.978882,291.292084,296.479797,282.208344,10454239
3/1/2013,296.984802,299.601593,282.707123,285.645294,271.895355,8272617
3/4/2013,285.553467,292.118439,282.110291,290.190277,276.221588,3926304
3/5/2013,290.144379,297.443878,284.268036,295.745239,281.509186,6034456
3/6/2013,296.801147,300.198425,292.761169,294.230255,280.067078,5169130
3/7/2013,292.898895,295.010712,290.328003,294.046631,279.892303,5477013
3/8/2013,296.617523,299.280243,294.276154,296.479797,282.208344,3283793
3/11/2013,296.663422,299.739319,292.898895,295.05661,280.853699,3973164
3/12/2013,294.73526,294.73526,288.216187,288.813019,274.910614,2668981
3/13/2013,287.573456,294.138428,285.46167,291.337982,277.314056,4526621
3/14/2013,289.7771,291.475708,283.717102,288.858917,274.954315,5851064
3/15/2013,286.747101,291.292084,282.064392,284.910736,271.196198,6611777
3/18/2013,280.044403,284.956665,276.50943,282.339844,268.749054,5710528
3/19/2013,284.635284,286.379822,260.762665,269.393524,256.425934,17417461
3/20/2013,267.189911,273.066254,253.049957,257.135864,244.758286,22652600
3/21/2013,261.680847,278.758942,261.680847,273.52533,260.358826,12005855
3/22/2013,275.223969,275.223969,265.21582,269.990356,256.993988,6929758
3/25/2013,272.698975,273.158051,264.068085,264.986267,252.230835,5615919
3/26/2013,263.425385,273.617157,262.094025,272.607147,259.484833,7229503
3/28/2013,272.285797,272.607147,265.123993,267.87854,254.983902,4865430
4/1/2013,264.435364,270.770813,264.435364,269.623077,256.644409,1581413
4/2/2013,269.944427,270.86261,266.54718,267.924438,255.027542,2946520
4/3/2013,266.684906,268.934448,256.722687,257.824493,245.413803,6152527
4/4/2013,258.008118,261.26767,249.790421,251.213608,239.121109,7099105
4/5/2013,250.662689,256.722687,244.740448,248.137711,236.193268,4706784
4/8/2013,247.908157,261.129913,247.770432,257.640839,245.238968,4318115
4/9/2013,258.9263,259.385376,251.580872,254.335403,242.092636,4781414
4/10/2013,256.26358,259.798584,251.948151,258.60495,246.156677,3804283
4/11/2013,257.686768,258.237671,249.423157,252.682693,240.51947,4507468
4/12/2013,250.662689,255.620865,248.82634,251.12178,239.033707,2194504
4/15/2013,248.82634,260.57901,248.688614,256.768585,244.408691,3299299
4/16/2013,258.742676,262.553101,255.620865,261.680847,249.084534,3383268
4/17/2013,261.680847,264.89447,260.303558,262.644928,250.002136,3376785
4/18/2013,261.680847,277.289856,261.221741,275.132141,261.888306,6627180
4/22/2013,276.371704,280.044403,274.535339,276.142151,262.849701,3550782
4/23/2013,276.096222,282.569397,272.239899,274.948517,261.713501,6355964
4/25/2013,277.289856,284.45166,274.122162,278.988495,265.55896,5488236
4/26/2013,285.553467,294.73526,283.808929,292.39389,278.319092,7726777
4/29/2013,294.459808,297.627533,287.343933,292.164368,278.100677,3611342
4/30/2013,297.489807,297.535706,288.216187,292.669342,278.581299,3720339
5/2/2013,282.79895,298.224335,278.299866,290.833008,276.833374,12945641
5/3/2013,299.326141,304.376129,290.236176,291.705261,277.663635,8473119
5/6/2013,295.699341,296.892975,292.07254,294.276154,280.11084,5458924
5/7/2013,295.882965,305.569763,292.807068,304.100677,289.462372,6518119
5/8/2013,303.917053,303.917053,296.433899,297.673431,283.344513,3978624
5/9/2013,295.653442,300.978882,295.653442,298.407959,284.043701,3611521
5/10/2013,298.407959,300.244324,296.250244,297.71933,283.388214,2511981
5/13/2013,295.561615,298.224335,284.818939,286.242096,272.463409,3200784
5/14/2013,288.76709,292.807068,286.563477,291.292084,277.270355,2686730
5/15/2013,289.501648,298.04071,289.501648,296.250244,281.989868,3601662
5/16/2013,294.872986,301.02478,294.322083,295.194336,280.984772,2796339
5/17/2013,296.020691,297.030701,287.068481,289.731171,275.784576,2914296
5/20/2013,293.541626,293.633453,281.697113,282.615295,269.0112,4056877
5/21/2013,281.880768,285.553467,277.978516,279.539398,266.083405,3467632
5/22/2013,281.605316,288.216187,280.962585,286.517548,272.725647,4180708
5/23/2013,283.028473,283.579376,274.627136,275.683044,263.256317,6983311
5/24/2013,279.768951,279.768951,270.54126,274.076233,261.721893,3155990
5/27/2013,275.453522,285.46167,275.453522,283.854828,271.059753,3450660
5/28/2013,285.186188,291.42981,284.635284,289.042542,276.013641,2805537
5/29/2013,290.09845,290.328003,284.268036,289.226196,276.188995,2247512
5/30/2013,281.238037,292.990723,281.238037,289.593445,276.539703,2795992
5/31/2013,288.308014,290.649353,272.698975,277.243958,264.746826,3229627
6/3/2013,277.565308,283.212128,273.984436,278.575317,266.018219,1751898
6/4/2013,280.273956,283.258026,277.794861,279.309845,266.719604,1426633
6/5/2013,280.687134,280.962585,275.545319,277.703064,265.185272,4489467
6/6/2013,277.243958,277.657135,268.383545,270.954437,258.740814,6438895
6/7/2013,269.118073,272.607147,263.24173,264.710815,252.778687,4446504
6/10/2013,266.730804,267.55719,258.008118,260.533112,248.789276,4849806
6/11/2013,258.513123,260.028107,251.810425,255.896317,244.361481,8863610
6/12/2013,253.646774,258.650848,252.131775,255.024048,243.528534,5680244
6/13/2013,252.682693,265.21582,252.682693,264.159912,252.252625,5024638
6/14/2013,266.271729,268.429443,263.609009,265.766724,253.786987,2810141
6/17/2013,265.766724,275.453522,265.766724,271.780792,259.529968,4308297
6/18/2013,274.627136,276.784882,265.950378,268.062164,255.978928,3713896
6/19/2013,268.108093,277.060333,268.108093,275.040344,262.642578,3738639
6/20/2013,270.86261,270.86261,263.149933,265.169922,253.217102,7753089
6/21/2013,265.169922,271.367615,262.461273,268.062164,255.978928,6157340
6/24/2013,265.353546,267.189911,258.559021,260.25766,248.52626,5209469
6/25/2013,261.221741,272.8367,257.227661,271.138062,258.916199,4668305
6/26/2013,269.026276,269.944427,253.830414,254.978149,243.484711,9923922
6/27/2013,262.507202,262.507202,255.253586,257.778564,246.158875,6239600
6/28/2013,259.155853,270.036255,258.283569,267.87854,255.803635,4429606
7/1/2013,267.87854,276.371704,267.327637,271.918518,259.661469,3449647
7/2/2013,270.724884,280.641205,268.108093,278.070313,265.535919,5483836
7/3/2013,277.289856,281.559387,259.660858,270.449432,258.258606,4769878
7/4/2013,269.118073,278.758942,269.118073,276.509399,264.045441,3350818
7/5/2013,279.677124,281.054413,268.842621,271.643066,259.398468,2107334
7/8/2013,269.2099,282.523499,266.363556,269.577179,257.425659,4951592
7/9/2013,270.495361,272.698975,266.363556,267.786713,255.715851,2778528
7/10/2013,269.944427,269.944427,265.491272,266.363556,254.356918,3066204
7/11/2013,269.026276,276.371704,269.026276,275.49942,263.080933,2924594
7/12/2013,276.371704,281.834839,272.51535,280.503479,267.859467,3709796
7/15/2013,279.218048,290.282104,277.335785,288.721191,275.706757,3752535
7/16/2013,284.635284,297.076599,283.074402,294.827087,281.537384,4115345
7/17/2013,298.407959,300.657501,286.563477,290.190277,277.109619,6785380
7/18/2013,288.996643,298.407959,288.996643,297.168427,283.773224,3767936
7/19/2013,297.214325,306.579773,292.347992,302.861145,289.20932,6177765
7/22/2013,301.988861,309.701569,299.37207,308.599762,294.68924,3851306
7/23/2013,308.921112,309.793396,301.942963,303.090668,289.428528,3071835
7/24/2013,300.244324,311.262482,300.244324,309.793396,295.829102,4741737
7/25/2013,309.426117,312.915192,305.937042,309.517944,295.56604,5229645
7/26/2013,310.252472,312.134735,303.962952,309.609741,295.653778,2880545
7/29/2013,309.426117,318.424255,304.376129,306.67157,292.848022,5463559
7/30/2013,305.294312,306.533844,291.246185,294.827087,281.537384,3491515
7/31/2013,288.308014,319.526062,287.665283,316.312439,302.05423,15139107
8/1/2013,319.296539,325.035156,311.492004,315.164734,300.958282,14552739
8/2/2013,315.118805,320.811523,311.354279,317.001068,302.711853,6874335
8/5/2013,315.991089,318.056976,307.589752,308.829285,294.908447,3714398
8/6/2013,310.252472,310.252472,292.026642,296.479797,283.115631,5864187
8/7/2013,298.407959,305.294312,294.276154,299.555695,286.052826,4604325
8/8/2013,300.152496,312.272461,297.489807,309.701569,295.741333,4874958
8/12/2013,314.200653,316.266541,305.707489,313.833374,299.686951,5015779
8/13/2013,310.344299,320.857422,306.304291,318.056976,303.720184,4097921
8/14/2013,317.689728,323.015137,313.282471,315.210632,301.002136,3223632
8/16/2013,318.424255,319.526062,304.651581,308.186584,294.294678,9189705
8/19/2013,307.497925,307.543854,282.615295,291.613464,278.468628,7861603
8/20/2013,285.553467,297.260254,276.693054,292.39389,279.213898,7167152
8/21/2013,297.489807,297.994781,270.403534,274.305786,261.941132,5303387
8/22/2013,273.617157,291.062531,271.597168,287.389832,274.435394,5653730
8/23/2013,287.389832,288.262085,278.713043,283.671204,270.884369,6238097
8/26/2013,283.808929,290.603455,280.044403,281.926666,269.218536,2820015
8/27/2013,280.044403,281.651215,267.281708,269.8526,257.68869,6803411
8/28/2013,269.026276,269.026276,256.355408,264.25174,252.34024,4884926
8/29/2013,269.393524,276.279877,266.271729,274.856689,262.467163,9290574
8/30/2013,277.289856,277.473511,266.363556,274.627167,262.248047,5925155
9/2/2013,278.942596,278.942596,270.954437,275.728943,263.30011,2783636
9/3/2013,280.962585,282.707123,259.844482,261.680847,249.885284,5101089
9/4/2013,261.864471,274.718964,257.549042,272.882599,260.582092,3723957
9/5/2013,278.208038,283.717102,269.944427,271.964447,259.705322,8164895
9/6/2013,278.16214,291.797089,274.122162,288.078461,275.092987,10171303
9/10/2013,297.489807,322.647888,295.286163,310.665649,296.662018,13291336
9/11/2013,310.941101,316.63382,302.310242,307.68158,293.812469,6191134
9/12/2013,311.078827,312.088837,297.994781,301.713409,288.113281,3432084
9/13/2013,296.663422,305.064758,290.511627,299.096619,285.614471,5293862
9/16/2013,302.080688,311.905182,300.244324,308.278381,294.382416,3911053
9/17/2013,309.150665,312.915192,303.274323,309.701569,295.741333,3609789
9/18/2013,312.180634,312.456085,306.258392,309.97702,296.004425,2441232
9/19/2013,316.771545,329.396484,314.981079,325.310577,310.64682,9299027
9/20/2013,325.310608,325.310608,313.190643,316.036987,301.791229,11172829
9/23/2013,312.088837,312.456085,303.044769,307.727478,293.856293,5757388
9/24/2013,307.497925,308.507935,301.713409,303.274292,289.603882,5931692
9/25/2013,302.998871,311.170654,298.499786,308.507935,294.601624,3609980
9/26/2013,309.885193,311.446106,302.264313,307.360199,293.505554,5630036
9/27/2013,310.803375,310.803375,297.076599,298.683411,285.219971,5487526
9/30/2013,295.469788,296.204346,286.517548,292.577515,279.389252,6059276
10/1/2013,293.174347,297.765259,283.717102,296.204346,282.8526,4568446
10/3/2013,295.469788,299.142517,285.553467,297.765259,284.343109,5972791
10/4/2013,292.256165,305.01886,292.256165,301.483856,287.894104,4095165
10/7/2013,296.801147,299.05069,293.266174,296.801147,283.422516,2640580
10/8/2013,304.100677,307.222473,296.571625,304.927032,291.182098,4385812
10/9/2013,306.396118,307.635651,296.709351,306.809296,292.979523,5702810
10/10/2013,304.146576,308.783386,302.172516,305.661591,291.883575,3605497
10/11/2013,308.186584,309.97702,304.605682,307.176575,293.330231,2254273
10/14/2013,309.33429,310.803375,304.835205,305.845215,292.058929,1824785
10/15/2013,308.507935,315.853363,306.67157,311.354279,297.31958,4535473
10/17/2013,313.098816,321.362427,311.721558,320.122894,305.692932,6385563
10/18/2013,321.362427,329.626038,320.214691,327.56012,312.794983,5062101
10/21/2013,325.540131,330.131042,321.362427,324.071075,309.463196,2547991
10/22/2013,321.821533,326.779694,320.903351,323.336517,308.76178,3125776
10/23/2013,322.969238,325.861511,317.230621,319.388336,304.991547,2619864
10/24/2013,320.444244,327.606049,319.388336,321.041046,306.569733,3277535
10/25/2013,319.709717,320.536072,314.016998,315.394257,301.177521,2564090
10/28/2013,315.853363,319.801514,309.517914,311.62973,297.582672,2258316
10/29/2013,313.925171,316.679718,308.691559,313.282471,299.160889,2472765
10/30/2013,312.63974,334.676025,306.855225,330.54422,315.644531,21514736
10/31/2013,328.570129,340.185089,326.963318,337.063293,321.869751,11382839
11/1/2013,335.135101,343.215088,332.656036,337.15509,321.957428,5850159
11/5/2013,331.095123,335.594208,326.87149,330.176941,315.293823,5867060
11/6/2013,330.819672,334.905548,323.933319,326.504242,311.786682,5750867
11/7/2013,325.035156,329.166931,318.424255,319.755615,305.342255,3658698
11/8/2013,317.735626,324.071045,314.797455,315.853363,301.615906,3340715
11/11/2013,313.098816,318.148804,311.721558,313.098816,298.985535,4705139
11/12/2013,312.869293,315.807465,308.553833,310.114746,296.135925,2875113
11/13/2013,311.997009,312.180634,301.300232,305.294312,291.532806,3512984
11/14/2013,307.635651,316.496094,307.635651,312.088837,298.021088,3208618
11/18/2013,314.384277,318.60788,312.915192,317.001068,302.711853,3967391
11/19/2013,318.148804,324.989227,317.735626,322.831512,308.27951,5416607
11/20/2013,323.290619,324.162872,313.925171,316.220612,301.966644,4186830
11/21/2013,313.052917,315.807465,309.058838,310.941101,296.925079,2432565
11/22/2013,311.813385,318.516083,307.589752,308.416107,294.513855,3588283
11/25/2013,311.675659,313.741547,302.998871,308.64566,294.733093,3451762
11/26/2013,308.507935,312.685638,298.407959,300.290222,286.754303,6749766
11/27/2013,301.162506,302.447968,292.485718,295.561615,282.238861,6889959
11/28/2013,299.968872,300.060699,295.010712,297.122528,283.72934,6326168
11/29/2013,300.152496,302.723419,297.214325,300.244324,286.710419,6852348
12/2/2013,301.162506,308.140656,301.162506,305.386139,291.620483,3765866
12/3/2013,304.835205,306.074768,302.631592,303.917053,290.217682,2813543
12/4/2013,302.172516,309.196564,302.172516,305.064758,291.313568,4398359
12/5/2013,310.344299,312.180634,306.67157,307.911102,294.031647,9202173
12/6/2013,308.32431,308.507935,303.917053,305.202484,291.445129,4674671
12/9/2013,315.853363,315.853363,307.222473,308.829285,294.908447,5809641
12/10/2013,309.426117,313.328369,305.799316,307.819305,293.94397,3358483
12/11/2013,310.941101,310.941101,299.601593,301.254333,287.674896,3105742
12/12/2013,300.290222,301.621582,289.731171,297.122528,283.72934,4447020
12/13/2013,298.683411,302.67749,293.358002,294.597534,281.318237,4934424
12/16/2013,294.597534,297.030701,286.012573,287.711182,274.742249,4880893
12/17/2013,288.44574,302.493866,288.44574,300.565674,287.017334,4624479
12/18/2013,301.116608,304.835205,297.122528,300.932953,287.368042,3922743
12/19/2013,299.417969,302.631592,292.531616,297.076599,283.685516,3438804
12/20/2013,297.489807,302.907043,293.771179,301.070679,287.499542,3737114
12/23/2013,301.070679,303.228394,299.004791,301.392059,287.806488,2942010
12/24/2013,302.080688,304.743408,297.71933,299.004791,285.526794,2608974
12/26/2013,299.922974,304.559753,297.443878,302.585663,288.946228,5553080
12/27/2013,304.376129,304.376129,301.02478,302.264313,288.639404,2754937
12/30/2013,302.402039,306.396118,302.080688,302.67749,289.033936,3547983
12/31/2013,302.539764,306.028839,299.37207,303.228394,289.560028,2296020
1/1/2014,303.917053,311.262482,303.182495,310.114746,296.135925,1848909
1/2/2014,310.344299,311.262482,299.785248,301.805237,288.201019,5179221
1/3/2014,301.162506,304.743408,297.535706,302.402039,288.770905,4614700
1/6/2014,301.621582,303.595673,299.096619,302.402039,288.770905,2655039
1/7/2014,303.457947,307.130676,299.785248,304.559753,290.831329,4034794
1/8/2014,305.753387,306.67157,300.887054,305.202484,291.445129,6189758
1/9/2014,305.202484,305.753387,300.473877,302.631592,288.990143,3661692
1/10/2014,300.244324,305.891113,300.244324,303.503845,289.823059,3718072
1/13/2014,302.998871,306.487946,302.126587,303.917053,290.217682,2508217
1/14/2014,303.917053,304.835205,299.326141,301.116608,287.543427,2428998
1/15/2014,302.907043,305.937042,302.264313,304.376129,290.656036,2749195
1/16/2014,305.707489,305.707489,287.894836,289.731171,276.671204,10315245
1/17/2014,290.144379,292.485718,281.192139,285.46167,272.594147,6384646
1/20/2014,285.645294,287.206207,282.018494,283.303925,270.53363,5121737
1/21/2014,285.553467,285.553467,277.886688,279.952576,267.333374,7697824
1/22/2014,280.228027,286.288025,280.228027,284.405762,271.585846,5841483
1/23/2014,283.717102,290.052551,281.329865,288.904816,275.88208,5181339
1/24/2014,287.389832,288.996643,282.569397,287.527557,274.566895,4965103
1/27/2014,282.707123,286.609375,278.988495,281.78894,269.086975,5465565
1/28/2014,281.78894,284.176208,277.427582,280.962585,268.297882,5651812
1/29/2014,284.635284,288.996643,276.325775,277.198059,264.703033,8452743
1/30/2014,277.289856,285.232117,275.545319,283.395752,270.621368,9237358
1/31/2014,284.635284,290.373901,283.808929,289.226196,276.188995,3607706
2/3/2014,287.481659,287.481659,278.942596,280.82486,268.166382,3953886
2/4/2014,278.116241,291.705261,274.948517,290.373901,277.284943,7496297
2/5/2014,290.970734,291.705261,285.920746,288.583466,275.575287,5003473
2/6/2014,288.76709,293.312073,286.930725,289.317993,276.276642,7452668
2/7/2014,288.996643,292.210266,282.293945,289.731171,276.671204,9054604
2/10/2014,289.042542,289.042542,280.319855,281.880768,269.174683,10274366
2/11/2014,280.044403,281.926666,275.086243,279.677124,267.070343,10961976
2/12/2014,280.13623,283.258026,276.968506,282.753021,270.007599,7122488
2/13/2014,282.293945,284.727112,276.463501,278.116241,265.579865,3606262
2/14/2014,279.126221,291.521637,277.289856,280.411682,267.77182,13898967
2/17/2014,285.415741,285.46167,278.208038,279.723053,267.114197,3796478
2/18/2014,281.880768,283.395752,274.948517,277.519409,265.009918,7271774
2/19/2014,277.289856,280.687134,276.693054,277.794861,265.272949,2497986
2/20/2014,279.126221,279.126221,271.918518,272.607147,260.319061,4697677
2/21/2014,273.158051,273.984436,262.690826,264.57309,252.64711,6142436
2/24/2014,266.179901,268.108093,258.834473,259.660858,247.956329,7062038
2/25/2014,260.57901,265.720825,260.57901,263.609009,251.726501,5786635
2/26/2014,263.746735,268.016266,261.772644,264.619019,252.69101,7904231
2/28/2014,266.271729,268.429443,260.119934,264.068085,252.164917,4947048
3/3/2014,266.639008,267.098083,261.772644,263.195831,251.33194,3674911
3/4/2014,264.89447,267.098083,262.461273,263.838562,251.945709,4133785
3/5/2014,266.639008,266.639008,258.834473,259.614929,247.912491,8318557
3/6/2014,260.762665,263.058105,260.303558,262.461304,250.630539,8158595
3/7/2014,264.435364,280.733032,264.022186,277.198029,264.703003,13986687
3/10/2014,277.243958,284.543488,276.279877,280.182129,267.552582,9947538
3/11/2014,281.651215,281.651215,274.351685,278.253967,265.711334,4366626
3/12/2014,280.044403,281.880768,273.708984,275.591248,263.168671,4039671
3/13/2014,276.371704,279.080322,273.617157,276.279877,263.826233,2241907
3/14/2014,276.004425,277.565308,266.593079,270.86261,258.653168,4121625
3/18/2014,273.158051,274.535339,269.668976,270.954437,258.740814,3380613
3/19/2014,272.653076,277.198059,271.413513,275.17807,262.774048,5115509
3/20/2014,274.581238,279.218048,270.86261,271.321716,259.091583,3516603
3/21/2014,274.810791,275.453522,267.694916,268.521271,256.417389,4957118
3/22/2014,null,null,null,null,null,null
3/24/2014,270.86261,273.387604,268.291718,269.898529,257.732513,5221851
3/25/2014,269.944427,272.148071,265.858551,270.724884,258.521637,7508468
3/26/2014,272.239899,274.994415,270.86261,274.122162,261.765778,7742555
3/27/2014,276.83078,289.685272,275.040344,285.278015,272.418793,14058774
3/28/2014,285.553467,293.72525,284.268036,291.42981,278.293243,5557655
